EpRewMean,loss_pol_surr,EpLenMean,EpThisIter,ev_tdlam_before,loss_kl,TimeElapsed,loss_vf_loss,loss_ent,EpisodesSoFar,loss_pol_entpen,TimestepsSoFar
-193.671499481,-0.0313660718966,200.0,10,-0.0314220190048,0.0125663036306,2.5951778888702393,96.645277977,8.41658782959,10,,2000
-190.113121001,-0.0346592719434,200.0,10,0.150895535946,0.0129887377552,5.115382671356201,11.148490876,8.32940483093,20,,4000
-185.223284687,-0.0350116272457,200.0,10,0.470820128918,0.0126564756793,7.656339168548584,18.1997461915,8.22353553772,30,,6000
-183.883376193,-0.0390462976065,200.0,10,0.338509500027,0.0149688791716,10.233589887619019,20.1135659814,8.15364074707,40,,8000
